game_date,home_team,away_team,home_win,espn_pregame_home,espn_final_home,espn_wp_min,espn_wp_max,espn_lead_changes,espn_total_plays,espn_q1_end_wp,espn_q1_end_home_score,espn_q1_end_away_score,espn_q2_end_wp,espn_q2_end_home_score,espn_q2_end_away_score,espn_q3_end_wp,espn_q3_end_home_score,espn_q3_end_away_score,espn_q4_end_wp,model_home_prob,pm_pregame_home
2026-01-27,Philadelphia 76ers,Milwaukee Bucks,1,0.625,1.0,0.533,1.0,0.0,463.0,0.786,42.0,34.0,0.824,71.0,62.0,0.916,106.0,95.0,1.0,0.5412,0.955
2026-01-27,Phoenix Suns,Brooklyn Nets,1,0.76,0.381,0.17,1.0,3.0,436.0,0.672,28.0,29.0,0.864,60.0,51.0,0.848,82.0,75.0,0.381,0.7162,0.815
2026-01-27,Denver Nuggets,Detroit Pistons,0,0.323,0.0,0.0,0.375,0.0,464.0,0.104,18.0,31.0,0.222,46.0,52.0,0.088,72.0,82.0,0.0,0.5234,0.195
2026-01-27,Utah Jazz,LA Clippers,0,0.291,0.0,0.0,0.656,16.0,456.0,0.65,29.0,18.0,0.419,54.0,53.0,0.025,74.0,89.0,0.0,0.2956,0.255
2026-01-28,Indiana Pacers,Chicago Bulls,1,0.519,1.0,0.016,1.0,16.0,455.0,0.231,19.0,29.0,0.454,47.0,49.0,0.132,76.0,85.0,1.0,0.3303,0.455
2026-01-28,Cleveland Cavaliers,Los Angeles Lakers,1,0.637,1.0,0.249,1.0,12.0,434.0,0.498,24.0,28.0,0.659,57.0,55.0,0.997,99.0,77.0,1.0,0.5233,0.595
2026-01-28,Boston Celtics,Atlanta Hawks,0,0.637,0.0,0.0,0.699,1.0,457.0,0.121,18.0,38.0,0.155,46.0,60.0,0.113,76.0,87.0,0.0,0.6625,0.655
2026-01-28,Miami Heat,Orlando Magic,0,0.587,0.0,0.0,0.854,9.0,477.0,0.367,27.0,34.0,0.82,68.0,59.0,0.119,85.0,95.0,0.0,0.5683,0.585
2026-01-28,Toronto Raptors,New York Knicks,0,0.507,0.0,0.0,0.881,3.0,486.0,0.787,26.0,18.0,0.75,47.0,40.0,0.187,70.0,77.0,0.0,0.4863,0.525
2026-01-28,Memphis Grizzlies,Charlotte Hornets,0,0.537,0.0,0.0,0.616,9.0,424.0,0.297,28.0,36.0,0.379,43.0,48.0,0.03,75.0,90.0,0.0,0.4593,0.455
2026-01-28,Dallas Mavericks,Minnesota Timberwolves,0,0.397,0.0,0.0,0.485,0.0,522.0,0.349,29.0,31.0,0.144,48.0,58.0,0.014,75.0,92.0,0.0,0.3305,0.265
2026-01-28,Utah Jazz,Golden State Warriors,0,0.236,0.0,0.0,0.348,0.0,490.0,0.165,10.0,14.0,0.057,55.0,68.0,0.093,93.0,101.0,0.0,0.2742,0.275
2026-01-28,Houston Rockets,San Antonio Spurs,0,0.571,0.0,0.0,0.933,11.0,489.0,0.812,36.0,26.0,0.799,62.0,54.0,0.64,86.0,84.0,0.0,0.5089,0.565
2026-01-29,Philadelphia 76ers,Sacramento Kings,1,0.755,0.965,0.061,1.0,14.0,442.0,0.784,10.0,8.0,0.835,60.0,54.0,0.435,88.0,92.0,0.965,0.7113,0.775
2026-01-29,Washington Wizards,Milwaukee Bucks,1,0.393,1.0,0.328,1.0,15.0,490.0,0.402,9.0,5.0,0.853,57.0,43.0,0.861,82.0,72.0,1.0,0.3416,0.455
2026-01-29,Atlanta Hawks,Houston Rockets,0,0.432,0.0,0.0,0.612,24.0,464.0,0.43,23.0,23.0,0.411,42.0,43.0,0.053,66.0,78.0,0.0,0.4038,0.295
2026-01-29,Chicago Bulls,Miami Heat,0,0.391,0.0,0.0,0.476,0.0,508.0,0.319,18.0,21.0,0.153,43.0,54.0,0.194,85.0,91.0,0.0,0.4545,0.455
2026-01-29,Dallas Mavericks,Charlotte Hornets,0,0.467,0.0,0.0,0.733,26.0,484.0,0.164,20.0,33.0,0.449,58.0,59.0,0.507,93.0,93.0,0.0,0.4152,0.42
2026-01-29,Phoenix Suns,Detroit Pistons,1,0.42,1.0,0.375,1.0,13.0,478.0,0.523,35.0,31.0,0.9,72.0,56.0,0.644,77.0,74.0,1.0,0.4783,0.415
2026-01-29,Denver Nuggets,Brooklyn Nets,1,0.636,1.0,0.43,1.0,6.0,442.0,0.712,30.0,26.0,0.932,64.0,49.0,0.758,77.0,73.0,1.0,0.7505,0.695
2026-01-29,Minnesota Timberwolves,Oklahoma City Thunder,1,0.326,0.999,0.326,1.0,7.0,476.0,0.7,34.0,22.0,0.812,63.0,50.0,0.968,96.0,80.0,0.999,0.4057,0.355
2026-01-30,Orlando Magic,Toronto Raptors,1,0.55,0.55,0.052,1.0,26.0,478.0,0.565,29.0,28.0,0.292,50.0,57.0,0.058,86.0,99.0,0.55,0.4559,0.555
2026-01-30,Washington Wizards,Los Angeles Lakers,0,0.175,0.0,0.0,0.211,0.0,462.0,0.047,27.0,41.0,0.001,48.0,77.0,0.001,84.0,108.0,0.0,0.254,0.185
2026-01-30,Boston Celtics,Sacramento Kings,1,0.808,1.0,0.808,1.0,0.0,458.0,0.952,40.0,25.0,0.995,72.0,46.0,0.998,89.0,66.0,1.0,0.7638,0.815
2026-01-30,New York Knicks,Portland Trail Blazers,1,0.76,1.0,0.742,1.0,0.0,485.0,0.852,8.0,2.0,0.904,59.0,49.0,0.991,87.0,69.0,1.0,0.6804,0.695
2026-01-30,New Orleans Pelicans,Memphis Grizzlies,1,0.524,0.924,0.257,1.0,34.0,486.0,0.402,26.0,30.0,0.422,58.0,61.0,0.983,93.0,76.0,0.924,0.3393,0.575
2026-01-30,Miami Heat,Chicago Bulls,0,,,,,,,,,,,,,,,,,0.5874,0.735
2026-01-30,Denver Nuggets,LA Clippers,1,0.569,1.0,0.373,1.0,2.0,440.0,0.759,35.0,27.0,0.808,44.0,34.0,0.947,92.0,80.0,1.0,0.6411,0.435
2026-01-30,Phoenix Suns,Cleveland Cavaliers,1,0.425,0.999,0.302,1.0,23.0,485.0,0.57,26.0,22.0,0.699,49.0,42.0,0.985,97.0,79.0,0.999,0.547,0.455
2026-01-30,Utah Jazz,Brooklyn Nets,0,0.583,0.242,0.0,0.721,17.0,441.0,0.533,26.0,27.0,0.48,52.0,54.0,0.242,65.0,72.0,0.0,0.4131,0.595
2026-01-30,Golden State Warriors,Detroit Pistons,0,0.548,0.001,0.0,0.648,3.0,542.0,0.307,37.0,45.0,0.291,58.0,66.0,0.131,78.0,90.0,0.001,0.4941,0.555
2026-01-31,Charlotte Hornets,San Antonio Spurs,1,0.391,1.0,0.222,1.0,9.0,456.0,0.309,26.0,30.0,0.86,61.0,47.0,0.867,85.0,75.0,1.0,0.4265,0.9995
2026-01-31,Indiana Pacers,Atlanta Hawks,1,0.398,1.0,0.206,1.0,19.0,499.0,0.376,28.0,29.0,0.674,80.0,73.0,0.603,103.0,100.0,1.0,0.326,0.485
2026-01-31,Philadelphia 76ers,New Orleans Pelicans,1,0.704,0.999,0.375,1.0,6.0,463.0,0.621,31.0,33.0,0.926,67.0,54.0,0.82,87.0,81.0,0.999,0.6807,0.675
2026-01-31,Miami Heat,Chicago Bulls,0,0.68,0.0,0.0,0.906,27.0,515.0,0.481,25.0,31.0,0.818,63.0,56.0,0.266,84.0,91.0,0.0,0.5518,0.655
2026-01-31,Memphis Grizzlies,Minnesota Timberwolves,0,0.305,0.0,0.0,0.423,0.0,476.0,0.15,21.0,30.0,0.133,49.0,58.0,0.008,79.0,97.0,0.0,0.3277,0.195
2026-01-31,Houston Rockets,Dallas Mavericks,1,0.765,1.0,0.526,1.0,0.0,497.0,0.793,31.0,28.0,0.87,59.0,51.0,0.812,87.0,82.0,1.0,0.7023,0.785
2026-02-01,Boston Celtics,Milwaukee Bucks,1,0.774,0.999,0.506,1.0,0.0,441.0,0.75,26.0,26.0,0.952,56.0,42.0,0.989,77.0,61.0,0.999,0.6265,0.835
2026-02-01,San Antonio Spurs,Orlando Magic,1,0.638,0.98,0.479,1.0,4.0,497.0,0.917,37.0,21.0,0.558,60.0,61.0,0.846,86.0,79.0,0.98,0.6875,0.555
2026-02-01,Detroit Pistons,Brooklyn Nets,1,0.796,1.0,0.682,1.0,0.0,463.0,0.906,33.0,24.0,0.991,67.0,44.0,0.999,100.0,62.0,1.0,0.7492,0.855
2026-02-01,Washington Wizards,Sacramento Kings,1,0.434,1.0,0.199,1.0,5.0,453.0,0.703,23.0,14.0,0.63,53.0,48.0,0.743,88.0,82.0,1.0,0.471,0.475
2026-02-01,Toronto Raptors,Utah Jazz,1,0.771,0.56,0.496,1.0,2.0,525.0,0.839,28.0,23.0,0.548,51.0,56.0,0.56,52.0,56.0,1.0,0.7286,0.775
2026-02-01,Miami Heat,Chicago Bulls,1,0.667,1.0,0.667,1.0,0.0,509.0,0.94,24.0,6.0,0.96,34.0,13.0,0.999,84.0,51.0,1.0,0.6,0.665
2026-02-01,New York Knicks,Los Angeles Lakers,1,0.699,1.0,0.37,1.0,28.0,451.0,0.5,27.0,33.0,0.503,52.0,56.0,0.888,90.0,82.0,1.0,0.5923,0.665
2026-02-01,Phoenix Suns,LA Clippers,0,0.553,0.001,0.0,0.648,15.0,504.0,0.438,20.0,24.0,0.386,43.0,47.0,0.046,71.0,85.0,0.001,0.5397,0.585
2026-02-01,Portland Trail Blazers,Cleveland Cavaliers,0,0.325,0.0,0.0,0.375,0.0,490.0,0.224,24.0,29.0,0.19,41.0,48.0,0.012,69.0,87.0,0.0,0.3725,0.385
2026-02-01,Denver Nuggets,Oklahoma City Thunder,0,0.237,0.0,0.0,0.265,0.0,462.0,0.158,26.0,32.0,0.142,55.0,62.0,0.013,85.0,101.0,0.0,0.4273,0.315
2026-02-02,Charlotte Hornets,New Orleans Pelicans,1,0.672,1.0,0.05,1.0,20.0,490.0,0.467,15.0,21.0,0.144,49.0,64.0,0.385,78.0,82.0,1.0,0.6958,0.9995
2026-02-02,Indiana Pacers,Houston Rockets,0,0.296,0.0,0.0,0.547,16.0,499.0,0.423,28.0,24.0,0.24,56.0,59.0,0.389,87.0,87.0,0.0,0.2578,0.295
2026-02-02,Memphis Grizzlies,Minnesota Timberwolves,1,0.386,1.0,0.255,1.0,13.0,508.0,0.583,36.0,29.0,0.689,66.0,58.0,0.915,98.0,86.0,1.0,0.3425,0.275
2026-02-02,LA Clippers,Philadelphia 76ers,0,0.548,0.0,0.0,0.548,9.0,447.0,0.103,19.0,38.0,0.055,53.0,72.0,0.06,87.0,100.0,0.0,0.4583,0.495
2026-02-03,Washington Wizards,New York Knicks,0,0.137,0.001,0.0,0.137,0.0,486.0,0.03,22.0,38.0,0.002,45.0,72.0,0.001,66.0,96.0,0.001,0.2542,0.165
2026-02-03,Indiana Pacers,Utah Jazz,0,0.634,0.0,0.0,0.838,13.0,439.0,0.79,32.0,25.0,0.619,56.0,56.0,0.24,89.0,96.0,0.0,0.4371,0.425
2026-02-03,Detroit Pistons,Denver Nuggets,1,0.575,1.0,0.551,1.0,0.0,513.0,0.599,24.0,22.0,0.96,69.0,50.0,0.951,93.0,80.0,1.0,0.56,0.635
2026-02-03,Miami Heat,Atlanta Hawks,0,0.519,0.0,0.0,0.647,11.0,494.0,0.244,23.0,33.0,0.125,41.0,56.0,0.018,81.0,98.0,0.0,0.5423,0.525
2026-02-03,Brooklyn Nets,Los Angeles Lakers,0,0.349,0.0,0.0,0.411,0.0,488.0,0.033,23.0,45.0,0.003,40.0,69.0,0.001,74.0,100.0,0.0,0.2606,0.275
2026-02-03,Oklahoma City Thunder,Orlando Magic,1,0.819,1.0,0.818,1.0,0.0,472.0,0.99,39.0,14.0,0.997,68.0,41.0,0.999,91.0,62.0,1.0,0.7472,0.81
2026-02-03,Milwaukee Bucks,Chicago Bulls,1,0.518,0.983,0.446,1.0,4.0,484.0,0.861,39.0,24.0,0.978,72.0,49.0,0.946,83.0,66.0,0.983,0.4638,0.475
2026-02-03,Dallas Mavericks,Boston Celtics,0,0.385,0.0,0.0,0.462,0.0,462.0,0.312,29.0,32.0,0.181,44.0,52.0,0.107,58.0,68.0,0.0,0.3377,0.305
2026-02-03,Golden State Warriors,Philadelphia 76ers,0,0.678,0.002,0.0,0.766,13.0,444.0,0.657,22.0,23.0,0.473,50.0,55.0,0.067,71.0,84.0,0.002,0.5552,0.635
2026-02-03,Portland Trail Blazers,Phoenix Suns,0,0.414,0.0,0.0,0.899,12.0,486.0,0.74,41.0,30.0,0.616,72.0,67.0,0.168,94.0,101.0,0.0,0.3668,0.405
2026-02-04,New York Knicks,Denver Nuggets,1,0.577,1.0,0.239,1.0,42.0,553.0,0.52,28.0,30.0,0.631,55.0,53.0,0.802,88.0,82.0,0.5,0.5635,0.635
2026-02-04,Toronto Raptors,Minnesota Timberwolves,0,0.45,0.767,0.0,0.964,19.0,502.0,0.553,35.0,32.0,0.745,49.0,40.0,0.89,104.0,94.0,0.767,0.3988,0.435
2026-02-04,Milwaukee Bucks,New Orleans Pelicans,1,0.478,1.0,0.168,1.0,15.0,472.0,0.36,30.0,34.0,0.252,63.0,70.0,0.241,99.0,104.0,0.466,0.5716,0.375
2026-02-04,Houston Rockets,Boston Celtics,0,0.618,0.0,0.0,0.783,7.0,471.0,0.581,17.0,18.0,0.494,27.0,31.0,0.004,63.0,85.0,0.0,0.5071,0.715
2026-02-04,San Antonio Spurs,Oklahoma City Thunder,1,0.623,1.0,0.603,1.0,0.0,502.0,0.876,39.0,26.0,0.946,73.0,56.0,0.934,95.0,83.0,1.0,0.4539,0.775
2026-02-04,Sacramento Kings,Memphis Grizzlies,0,0.406,0.0,0.0,0.763,70.0,520.0,0.496,31.0,28.0,0.443,57.0,57.0,0.614,89.0,86.0,0.0,0.3429,0.565
2026-02-04,LA Clippers,Cleveland Cavaliers,0,0.396,0.0,0.0,0.396,0.0,419.0,0.156,16.0,27.0,0.03,42.0,62.0,0.001,68.0,94.0,0.0,0.4577,0.425
2026-02-05,Orlando Magic,Brooklyn Nets,1,0.747,1.0,0.731,1.0,0.0,493.0,0.864,27.0,19.0,0.96,56.0,40.0,0.997,88.0,67.0,1.0,0.7085,0.765
2026-02-05,Detroit Pistons,Washington Wizards,0,0.911,0.0,0.0,0.917,7.0,480.0,0.648,19.0,32.0,0.755,52.0,56.0,0.231,84.0,95.0,0.0,0.7671,0.895
2026-02-05,Atlanta Hawks,Utah Jazz,1,0.802,1.0,0.241,1.0,32.0,496.0,0.742,30.0,31.0,0.75,61.0,60.0,0.469,92.0,96.0,1.0,0.6389,0.735
2026-02-05,Toronto Raptors,Chicago Bulls,1,0.673,1.0,0.626,1.0,0.0,435.0,0.823,33.0,25.0,0.826,65.0,58.0,0.906,86.0,76.0,1.0,0.6053,0.725
2026-02-05,Houston Rockets,Charlotte Hornets,0,0.619,0.008,0.0,0.638,3.0,479.0,0.524,26.0,29.0,0.186,38.0,51.0,0.029,75.0,91.0,0.008,0.6081,0.615
2026-02-05,Dallas Mavericks,San Antonio Spurs,0,0.359,0.0,0.0,0.53,2.0,496.0,0.304,35.0,38.0,0.12,63.0,74.0,0.294,96.0,99.0,0.0,0.3112,0.275
2026-02-05,Phoenix Suns,Golden State Warriors,0,0.546,0.0,0.0,0.979,11.0,425.0,0.67,29.0,25.0,0.45,37.0,40.0,0.59,72.0,71.0,0.0,0.5418,0.655
2026-02-05,Los Angeles Lakers,Philadelphia 76ers,1,0.575,1.0,0.137,1.0,2.0,456.0,0.466,2.0,6.0,0.288,51.0,59.0,0.461,85.0,87.0,1.0,0.515,0.555
2026-02-06,Detroit Pistons,New York Knicks,1,0.493,0.999,0.369,1.0,9.0,444.0,0.777,28.0,17.0,0.965,63.0,42.0,0.999,90.0,60.0,0.999,0.5856,0.655
2026-02-06,Boston Celtics,Miami Heat,1,0.662,1.0,0.041,1.0,16.0,468.0,0.255,15.0,29.0,0.053,38.0,59.0,0.588,74.0,74.0,1.0,0.6829,0.675
2026-02-06,Minnesota Timberwolves,New Orleans Pelicans,0,0.765,0.0,0.0,0.981,7.0,467.0,0.697,32.0,34.0,0.95,70.0,56.0,0.841,94.0,89.0,0.0,0.7727,0.745
2026-02-06,Milwaukee Bucks,Indiana Pacers,1,0.461,1.0,0.265,1.0,11.0,425.0,0.31,23.0,29.0,0.715,54.0,47.0,0.986,83.0,65.0,1.0,0.5709,0.465
2026-02-06,Portland Trail Blazers,Memphis Grizzlies,1,0.555,1.0,0.169,1.0,6.0,471.0,0.24,25.0,36.0,0.602,66.0,64.0,0.991,106.0,87.0,1.0,0.538,0.715
2026-02-06,Sacramento Kings,LA Clippers,0,0.329,0.0,0.0,0.634,22.0,466.0,0.626,27.0,17.0,0.403,49.0,48.0,0.275,77.0,79.0,0.0,0.2994,0.405
2026-02-07,Brooklyn Nets,Washington Wizards,1,0.756,1.0,0.715,1.0,0.0,440.0,0.988,46.0,20.0,0.989,48.0,21.0,0.994,101.0,82.0,1.0,0.4553,0.715
2026-02-07,Oklahoma City Thunder,Houston Rockets,0,0.635,0.0,0.0,0.917,23.0,508.0,0.677,28.0,26.0,0.88,49.0,37.0,0.503,70.0,71.0,0.0,0.6328,0.595
2026-02-07,San Antonio Spurs,Dallas Mavericks,1,0.737,1.0,0.598,1.0,0.0,514.0,0.852,37.0,30.0,0.929,77.0,65.0,0.998,114.0,91.0,1.0,0.7304,0.795
2026-02-07,Orlando Magic,Utah Jazz,1,0.765,0.332,0.037,1.0,15.0,513.0,0.804,33.0,30.0,0.321,54.0,65.0,0.332,77.0,84.0,0.29,0.6637,0.715
2026-02-07,Atlanta Hawks,Charlotte Hornets,0,0.57,0.0,0.0,0.765,29.0,473.0,0.699,24.0,19.0,0.598,42.0,40.0,0.599,86.0,85.0,0.0,0.4914,0.475
2026-02-07,Chicago Bulls,Denver Nuggets,0,0.261,0.0,0.0,0.698,10.0,489.0,0.215,36.0,39.0,0.41,56.0,52.0,0.664,104.0,97.0,0.0,0.3353,0.245
2026-02-07,Los Angeles Lakers,Golden State Warriors,1,0.52,1.0,0.328,1.0,32.0,469.0,0.495,20.0,21.0,0.486,41.0,42.0,0.775,56.0,49.0,1.0,0.528,0.535
2026-02-07,Phoenix Suns,Philadelphia 76ers,0,0.627,0.058,0.0,0.651,21.0,488.0,0.547,17.0,18.0,0.195,47.0,58.0,0.122,71.0,81.0,0.058,0.5102,0.555
2026-02-07,Portland Trail Blazers,Memphis Grizzlies,1,0.474,1.0,0.086,1.0,33.0,476.0,0.499,31.0,30.0,0.474,63.0,63.0,0.126,83.0,92.0,1.0,0.559,0.725
2026-02-07,Sacramento Kings,Cleveland Cavaliers,0,0.147,0.0,0.0,0.824,14.0,470.0,0.298,31.0,25.0,0.174,55.0,57.0,0.444,96.0,93.0,0.0,0.2658,0.165
2026-02-08,Boston Celtics,New York Knicks,0,0.582,0.0,0.0,0.644,11.0,468.0,0.272,24.0,35.0,0.324,53.0,60.0,0.021,68.0,85.0,0.0,0.5596,0.585
2026-02-08,Washington Wizards,Miami Heat,0,0.138,0.0,0.0,0.347,0.0,480.0,0.118,33.0,37.0,0.007,52.0,74.0,0.001,75.0,107.0,0.0,0.2778,0.165
2026-02-08,Toronto Raptors,Indiana Pacers,1,0.689,1.0,0.453,1.0,2.0,505.0,0.685,21.0,20.0,0.561,46.0,48.0,0.984,90.0,74.0,1.0,0.7849,0.745
2026-02-08,Minnesota Timberwolves,LA Clippers,0,0.633,0.0,0.0,0.712,11.0,462.0,0.511,19.0,23.0,0.207,42.0,54.0,0.006,59.0,80.0,0.0,0.6206,0.755
2026-02-09,Charlotte Hornets,Detroit Pistons,0,0.364,0.0,0.0,0.677,8.0,500.0,0.503,33.0,29.0,0.286,57.0,61.0,0.083,78.0,88.0,0.0,0.4419,0.435
2026-02-09,Miami Heat,Utah Jazz,0,0.754,0.0,0.0,0.939,25.0,520.0,0.846,32.0,26.0,0.383,52.0,61.0,0.494,82.0,85.0,0.0,0.7301,0.695
2026-02-09,Orlando Magic,Milwaukee Bucks,1,0.741,1.0,0.512,1.0,0.0,470.0,0.81,27.0,22.0,0.576,51.0,54.0,0.797,71.0,67.0,1.0,0.5628,0.775
2026-02-09,Brooklyn Nets,Chicago Bulls,1,0.448,1.0,0.308,1.0,23.0,511.0,0.353,27.0,31.0,0.676,60.0,54.0,0.479,89.0,89.0,1.0,0.3453,0.415
2026-02-09,Minnesota Timberwolves,Atlanta Hawks,1,0.653,1.0,0.631,1.0,0.0,504.0,0.791,41.0,34.0,0.991,81.0,56.0,0.994,106.0,87.0,1.0,0.6444,0.735
2026-02-09,New Orleans Pelicans,Sacramento Kings,1,0.731,1.0,0.591,1.0,0.0,467.0,0.79,23.0,20.0,0.952,61.0,46.0,0.995,82.0,60.0,1.0,0.5346,0.765
2026-02-09,Denver Nuggets,Cleveland Cavaliers,0,0.548,0.76,0.0,0.952,6.0,498.0,0.644,30.0,26.0,0.69,59.0,54.0,0.748,92.0,87.0,0.76,0.5834,0.555
2026-02-09,Golden State Warriors,Memphis Grizzlies,1,0.601,1.0,0.027,1.0,26.0,477.0,0.579,32.0,32.0,0.246,55.0,65.0,0.075,74.0,87.0,1.0,0.6693,0.735
2026-02-09,Portland Trail Blazers,Philadelphia 76ers,1,0.5,0.995,0.195,1.0,10.0,508.0,0.423,29.0,31.0,0.458,64.0,65.0,0.995,105.0,83.0,1.0,0.4448,0.585
2026-02-09,Los Angeles Lakers,Oklahoma City Thunder,0,0.344,0.0,0.0,0.746,6.0,488.0,0.331,30.0,31.0,0.144,58.0,67.0,0.32,91.0,93.0,0.0,0.3329,0.315
2026-02-10,New York Knicks,Indiana Pacers,0,0.794,0.007,0.0,0.895,13.0,553.0,0.778,33.0,32.0,0.855,69.0,63.0,0.61,93.0,94.0,0.5,0.7855,0.815
2026-02-10,Houston Rockets,LA Clippers,1,0.643,1.0,0.467,1.0,8.0,466.0,0.661,21.0,20.0,0.599,29.0,29.0,0.752,70.0,65.0,1.0,0.634,0.735
2026-02-10,Phoenix Suns,Dallas Mavericks,1,0.587,1.0,0.527,1.0,0.0,494.0,0.946,36.0,16.0,0.945,65.0,48.0,0.987,88.0,69.0,1.0,0.6494,0.735
2026-02-10,Los Angeles Lakers,San Antonio Spurs,0,0.251,0.001,0.0,0.251,0.0,461.0,0.048,30.0,47.0,0.004,40.0,70.0,0.001,81.0,115.0,0.001,0.3775,0.155
2026-02-11,Orlando Magic,Milwaukee Bucks,0,0.759,0.0,0.0,0.878,27.0,431.0,0.806,24.0,20.0,0.656,51.0,52.0,0.387,83.0,88.0,0.0,0.5592,0.805
2026-02-11,Cleveland Cavaliers,Washington Wizards,1,0.926,0.994,0.924,1.0,0.0,494.0,0.975,35.0,22.0,0.982,76.0,61.0,0.996,108.0,89.0,0.994,0.7898,0.905
2026-02-11,Charlotte Hornets,Atlanta Hawks,1,0.541,1.0,0.481,1.0,12.0,512.0,0.754,35.0,27.0,0.808,58.0,49.0,0.962,89.0,75.0,1.0,0.5684,0.545
2026-02-11,Boston Celtics,Chicago Bulls,1,0.831,1.0,0.732,1.0,0.0,448.0,0.776,22.0,23.0,0.997,72.0,44.0,0.999,98.0,70.0,1.0,0.6924,0.86
2026-02-11,Brooklyn Nets,Indiana Pacers,0,0.563,0.0,0.0,0.966,13.0,466.0,0.858,31.0,18.0,0.864,57.0,45.0,0.803,90.0,84.0,0.0,0.4333,0.675
2026-02-11,Philadelphia 76ers,New York Knicks,0,0.372,0.0,0.0,0.401,0.0,479.0,0.115,23.0,36.0,0.003,42.0,72.0,0.001,71.0,104.0,0.0,0.3808,0.445
2026-02-11,Toronto Raptors,Detroit Pistons,0,0.424,0.0,0.0,0.424,0.0,471.0,0.196,19.0,29.0,0.076,52.0,67.0,0.005,74.0,94.0,0.0,0.4495,0.495
2026-02-11,Houston Rockets,LA Clippers,0,0.609,0.0,0.0,0.953,11.0,449.0,0.775,29.0,22.0,0.859,56.0,46.0,0.812,76.0,70.0,0.0,0.6004,0.735
2026-02-11,Minnesota Timberwolves,Portland Trail Blazers,1,0.727,1.0,0.705,1.0,0.0,505.0,0.819,32.0,26.0,0.892,61.0,51.0,0.973,96.0,82.0,1.0,0.6976,0.715
2026-02-11,New Orleans Pelicans,Miami Heat,0,0.441,0.0,0.0,0.601,10.0,498.0,0.296,25.0,31.0,0.366,55.0,58.0,0.094,82.0,92.0,0.0,0.3166,0.525
2026-02-11,Phoenix Suns,Oklahoma City Thunder,0,0.294,0.0,0.0,0.339,0.0,423.0,0.098,25.0,37.0,0.011,52.0,75.0,0.001,80.0,112.0,0.0,0.3633,0.295
2026-02-11,Denver Nuggets,Memphis Grizzlies,1,0.717,1.0,0.601,1.0,0.0,488.0,0.73,30.0,28.0,0.802,60.0,54.0,0.955,93.0,81.0,1.0,0.6835,0.845
2026-02-11,Utah Jazz,Sacramento Kings,1,0.621,1.0,0.571,1.0,0.0,459.0,0.94,39.0,20.0,0.993,71.0,44.0,0.999,100.0,66.0,1.0,0.4771,0.655
2026-02-11,Golden State Warriors,San Antonio Spurs,0,0.422,0.0,0.0,0.929,10.0,498.0,0.64,38.0,31.0,0.587,67.0,63.0,0.466,94.0,94.0,0.0,0.4613,0.325
2026-02-12,Oklahoma City Thunder,Milwaukee Bucks,0,0.801,0.0,0.0,0.831,1.0,442.0,0.643,25.0,30.0,0.311,55.0,67.0,0.27,64.0,74.0,0.0,0.7059,0.835
2026-02-12,Utah Jazz,Portland Trail Blazers,0,0.4,0.0,0.0,0.636,24.0,520.0,0.51,31.0,28.0,0.472,39.0,38.0,0.026,86.0,101.0,0.0,0.3394,0.325
2026-02-12,Los Angeles Lakers,Dallas Mavericks,1,0.576,0.71,0.465,1.0,2.0,452.0,0.689,36.0,31.0,0.71,49.0,43.0,0.963,96.0,82.0,1.0,0.639,0.685
2026-02-15,Team USA Stars,Team World,1,,,,,,,,,,,,,,,,,,0.375
2026-02-15,Team USA Stripes,Team USA Stars,1,,,,,,,,,,,,,,,,,,0.555
2026-02-15,Team USA Stripes,Team World,1,,,,,,,,,,,,,,,,,,0.395
2026-02-19,Cleveland Cavaliers,Brooklyn Nets,1,0.855,1.0,0.855,1.0,0.0,449.0,0.976,34.0,16.0,0.985,44.0,23.0,0.999,102.0,59.0,1.0,0.7653,0.895
2026-02-19,Philadelphia 76ers,Atlanta Hawks,0,0.497,0.0,0.0,0.605,38.0,536.0,0.434,26.0,28.0,0.262,53.0,60.0,0.304,84.0,88.0,0.0,0.514,0.505
2026-02-19,Washington Wizards,Indiana Pacers,1,0.282,0.685,0.133,1.0,23.0,492.0,0.378,26.0,24.0,0.754,59.0,47.0,0.595,70.0,65.0,0.685,0.4286,0.455
2026-02-19,Charlotte Hornets,Houston Rockets,0,0.442,0.0,0.0,0.779,12.0,460.0,0.695,33.0,24.0,0.307,45.0,49.0,0.441,77.0,78.0,0.0,0.466,0.375
2026-02-19,New York Knicks,Detroit Pistons,0,0.586,0.0,0.0,0.747,35.0,482.0,0.511,26.0,28.0,0.225,48.0,58.0,0.097,79.0,90.0,0.0,0.5273,0.595
2026-02-19,Chicago Bulls,Toronto Raptors,0,0.433,0.0,0.0,0.507,4.0,513.0,0.367,23.0,25.0,0.203,45.0,53.0,0.114,78.0,87.0,0.0,0.3397,0.335
2026-02-19,San Antonio Spurs,Phoenix Suns,1,0.706,1.0,0.641,1.0,0.0,464.0,0.684,2.0,2.0,0.912,61.0,49.0,0.999,98.0,71.0,1.0,0.6125,0.715
2026-02-19,Sacramento Kings,Orlando Magic,0,0.324,0.047,0.0,0.689,2.0,452.0,0.621,28.0,18.0,0.135,55.0,64.0,0.047,84.0,96.0,0.001,0.2761,0.2415
2026-02-19,Golden State Warriors,Boston Celtics,0,0.418,0.004,0.0,0.521,2.0,439.0,0.315,32.0,36.0,0.015,51.0,74.0,0.001,73.0,102.0,0.004,0.4798,0.335
